0.9897959183673469	0.01020408163265306	0.9979381443298969	0.002061855670103093
0.7857142857142857	0.21428571428571427	0.10103092783505155	0.8989690721649485
0.04081632653061224	0.9591836734693877	0.6597938144329897	0.3402061855670103
0.030612244897959183	0.9693877551020408	0.6247422680412371	0.3752577319587629
0.16326530612244897	0.8367346938775511	0.7793814432989691	0.22061855670103092
0.01020408163265306	0.9897959183673469	0.5422680412371134	0.4577319587628866
0.5	0.5	0.05979381443298969	0.9402061855670103
0.32653061224489793	0.673469387755102	0.008247422680412371	0.9917525773195877
0.29591836734693877	0.7040816326530612	0.004123711340206186	0.9958762886597938
0.01020408163265306	0.9897959183673469	0.45979381443298967	0.5402061855670103
0.5102040816326531	0.4897959183673469	0.07628865979381444	0.9237113402061856
0.3163265306122449	0.6836734693877551	0.012371134020618556	0.9876288659793815
0.3469387755102041	0.6530612244897959	0.024742268041237112	0.9752577319587629
0.10204081632653061	0.8979591836734694	0.5505154639175258	0.44948453608247424
0.23469387755102042	0.7653061224489796	0.004123711340206186	0.9958762886597938
0.01020408163265306	0.9897959183673469	0.3731958762886598	0.6268041237113402
0.23469387755102042	0.7653061224489796	0.008247422680412371	0.9917525773195877
0.19387755102040816	0.8061224489795918	0.002061855670103093	0.9979381443298969
0.35714285714285715	0.6428571428571429	0.049484536082474224	0.9505154639175257
0.01020408163265306	0.9897959183673469	0.33814432989690724	0.6618556701030928
0.01020408163265306	0.9897959183673469	0.33608247422680415	0.6639175257731958
0.20408163265306123	0.7959183673469388	0.004123711340206186	0.9958762886597938
0.22448979591836735	0.7755102040816326	0.008247422680412371	0.9917525773195877
0.25510204081632654	0.7448979591836735	0.016494845360824743	0.9835051546391752
0.25510204081632654	0.7448979591836735	0.016494845360824743	0.9835051546391752
0.32653061224489793	0.673469387755102	0.041237113402061855	0.9587628865979382
0.3469387755102041	0.6530612244897959	0.05154639175257732	0.9484536082474226
0.21428571428571427	0.7857142857142857	0.010309278350515464	0.9896907216494846
0.1836734693877551	0.8163265306122449	0.004123711340206186	0.9958762886597938
0.32653061224489793	0.673469387755102	0.049484536082474224	0.9505154639175257
0.3979591836734694	0.6020408163265306	0.08453608247422681	0.9154639175257732
0.02040816326530612	0.9795918367346939	0.31752577319587627	0.6824742268041237
0.19387755102040816	0.8061224489795918	0.008247422680412371	0.9917525773195877
0.22448979591836735	0.7755102040816326	0.016494845360824743	0.9835051546391752
0.5204081632653061	0.47959183673469385	0.8597938144329897	0.1402061855670103
0.21428571428571427	0.7857142857142857	0.01443298969072165	0.9855670103092784
0.29591836734693877	0.7040816326530612	0.04329896907216495	0.9567010309278351
0.20408163265306123	0.7959183673469388	0.012371134020618556	0.9876288659793815
0.24489795918367346	0.7551020408163265	0.024742268041237112	0.9752577319587629
0.15306122448979592	0.8469387755102041	0.002061855670103093	0.9979381443298969
